cvegeo,material_mean,educativo_mean,monetario_mean,material_sd,educativo_sd,monetario_sd
07021,0.12899115902901045,0.3563577637001208,-0.43786320784854793,0.07426778889961488,0.30997646978043036,0.07516814830659237
07022,0.5300213005868709,0.18088246966073013,-0.024012556678370992,0.08913863925566937,0.3302122733714639,0.10061710991219079
07023,0.9288926899627284,-0.2924703337331968,1.0892888508955674,0.11134910513261823,0.3058067902244391,0.10832861754813825
07024,-1.2055226660630236,0.38480540097040267,-0.49041249753239285,0.1180399063674762,0.31805782342402394,0.15381359010556042
07025,-0.12126552391621499,-0.24524035923279325,-0.9388606043177694,0.09726135261650416,0.30880636688839597,0.07894392685047577
07026,0.7910744417622334,-0.28546506934538896,0.24926239279684026,0.08224723197640965,0.31366909888692396,0.10094183180012872
07027,0.49002642566258714,0.4744494833094723,0.03709297566838705,0.07289086044704879,0.28560822591432633,0.09786072691299544
07028,0.4591198906697589,1.371582399926528,1.1121546186225673,0.14594173348499256,0.3573919882252335,0.19546312131665028
07029,0.6423464227988855,0.3911529173396063,-0.2532800558083846,0.07495719426124352,0.31584065132767764,0.10019262307487112
07030,0.26360162648631724,-0.23654430445489202,0.04563100670754763,0.06593412604724473,0.3075695146061125,0.07040711634509507
07031,-0.04940147121114798,0.3244455687566037,0.08527504242181277,0.08534015093380164,0.29743870985249815,0.0927784629136967
07032,0.34863109706472145,0.2869700602103374,0.09677923971568292,0.0639270742812139,0.29678735754255814,0.07728273051573183
07033,0.22055693149107128,0.41134099235744787,-0.8849528334406966,0.11192433082908075,0.3334659551513431,0.098818648009634
07034,0.6584471972831881,-0.3723684516608086,0.4395317689751427,0.07919202743367909,0.32439221663222184,0.08977272680460967
07035,0.4486887153019567,0.3488005341728865,-0.20405018876403416,0.07175679825213781,0.3351050864448186,0.086604384303095
07036,-1.0563895713294853,-0.5471051470046155,0.08722197786030038,0.08091827114051031,0.3288172575129474,0.13467502414958707
07037,0.5899271470874418,0.4614422135231366,-0.17866990812602868,0.07634122583425265,0.33510055757438656,0.09721072946163042
07038,-0.3296297636788088,-0.3813330452939936,-0.31268597792421104,0.0791774670880592,0.3230329820083997,0.09233997213911707
07039,0.2280022396506184,0.3460899343133928,-0.5949709830272064,0.09039100806492442,0.3397817809382473,0.0898108832204627
07040,0.7934847487702885,0.1494877599889794,-0.10360673567578191,0.06573723647292871,0.3070384766917635,0.09176627794312578
07041,0.3507946842004718,-0.27003962367855994,0.7683344931493172,0.09323363435434377,0.3578743148750838,0.08170821995215034
07042,-0.7663469971553342,0.013420427052268999,-0.03684385525290672,0.06723824442836182,0.3142440299043113,0.09026470329207564
07043,-0.1482243831601269,0.1163555445234541,-0.5334719924682468,0.07818420439897393,0.3304603969797809,0.07089775837346957
07044,0.12126521916397213,0.3861233234722077,-0.3793172829927307,0.07885849154374855,0.3073519519025566,0.08397735781012561
07045,0.6837197680503656,0.12211682292879353,-0.15017141688264554,0.06820006224037177,0.33407177036091634,0.0921419421812611
07046,0.5841152144381438,0.3203564975078512,-0.317883094553181,0.07834330709432967,0.3285886929962244,0.09051643276853913
07047,-0.518615214857626,0.30147298117801763,0.1984731605036964,0.07582108593140804,0.3128627406897182,0.08966579051143965
07048,0.370145247373141,0.500588221886222,-0.1412801556252654,0.0710866382596328,0.31632778830620156,0.09195498345381439
07049,-1.3865631905384852,0.4517427991395427,0.9491443031192808,0.12318879467684819,0.37306267047678054,0.15186872370862442
07050,-0.08826171162698351,0.8548725151236132,0.9899566303231855,0.11504313040121239,0.3748926128935969,0.11897179924311967
07051,0.6307426510874959,0.0006521698898915233,0.5718365175270357,0.07262512178753161,0.30801316017611174,0.07853031613371464
07052,0.0021807501708115042,-0.09690436355430054,0.2690971436719566,0.0795019939930298,0.31683802975418723,0.07879873754972126
07053,-0.3687758650646359,-0.6385631687661002,0.17387896371454106,0.08311132191468716,0.3334236434417166,0.10939396376395881
07054,0.7668721968144849,0.47597318765342106,-0.16674574926679508,0.07633359626740102,0.34078949794569424,0.10948845824528392
07055,0.4826318233796101,0.2153716810568548,-0.5223657538964152,0.08285783497527387,0.3658800669051342,0.08471951768503821
07056,0.29283631971544494,-0.9785261977444659,0.6327875763450128,0.12621116500531038,0.36367862495535,0.14535315379977964
07057,0.20912059162870045,-0.14233366755197624,-0.042868744697503916,0.06576584255265419,0.3097501226323744,0.07012914307461407
07058,-0.04519019897029454,0.9701267833365609,0.6063509486289722,0.11541916227930864,0.35591977701348276,0.14642713278661754
07059,0.13863194760996608,0.07992311485434163,-0.42028913283880825,0.0841952562968603,0.2909741894282663,0.0779690236990145
07060,0.027263395820195525,0.10030123849838382,-0.03871994386367554,0.08120893385699132,0.3315928754863171,0.08543572201837639
07061,0.7586339962329275,-0.022782686728069743,0.07485155732640188,0.063433052901598,0.30507009884334413,0.08595371971980559
07062,0.12108850571246842,0.11111234961081302,-0.27753746008925284,0.06863435229902747,0.3187914030257889,0.06792173797773214
07063,-0.2825963581470361,0.5519961877434135,-0.01571329549784102,0.07702178368983852,0.31493215052609375,0.09375599305416815
07064,-0.4160748436583301,0.09238225494077383,-1.1316538639601215,0.12075256030367908,0.3300272642992248,0.0997526809998249
07065,0.15136455225769466,0.8439077970291367,0.370796200411033,0.09150977310622688,0.28673575091676173,0.12405617217050138
07066,0.6557382290062338,0.4108233232954762,0.6939334832160503,0.09405296661260015,0.310304213772241,0.11418633364545491
07067,0.12356265935473608,0.32206351267035394,-0.6608342486353311,0.08608771675036599,0.3139428950101636,0.08079463799959609
07068,0.528644008239451,0.42705960486754313,0.09698622583365636,0.06595711290778465,0.2898332678394327,0.09227902956626892
07069,0.4885245934315485,0.4777579651812199,0.40895984884913694,0.07809477984949209,0.32795454882005676,0.0959977844698628
